id,name,translation,file,sounds,ini
2006,TIGHTENSTOONE,Tightens 1,tightens1.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2007,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2007,TIGHTENSTOHP,Tightens Hairpin,tightenshp.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2008,TOSIX,_6,6.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2008,TOSIX,_6,6.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2009,TOFIVE,_5,5.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2009,TOFIVE,_5,5.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2010,TOFOUR,_4,4.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2010,TOFOUR,_4,4.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2011,TOTHREE,_3,3.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2011,TOTHREE,_3,3.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2012,TOTWO,_2,two_de.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2012,TOTWO,_2,two_de.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2013,TOONE,_1,1.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2013,TOONE,_1,1.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2014,TOHP,_Hairpin,hairpin.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2014,TOHP,_Hairpin,hairpin.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2015,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2015,TIGHTENSLATE,Tightens Late,tightenslate.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2016,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2016,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2016,DONTCUTEARLY,Don't Early,dont_early1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2016,DONTCUTEARLY,Don't Early,dont_early2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2017,DONTCUTLATE,Don't Late,dont_late1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2017,DONTCUTLATE,Don't Late,dont_late2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2017,DONTCUTLATE,Don't Late,dont_late1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2017,DONTCUTLATE,Don't Late,dont_late2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2018,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2018,OPENSTIGHTENS,Opens Tightens,openstightens.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2019,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2019,TIGHTENSOPENS,Tightens Opens,tightensopens.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2020,NIU_HANG,,keep_out1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2020,NIU_HANG,,keep_out2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2020,NIU_HANG,,keep_out1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2020,NIU_HANG,,keep_out2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2021,CAREIN,Care In,carein.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2021,CAREIN,Care In,carein.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
2022,CAREOUT,Care Out,careout.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/cautions/Extended.ini
2022,CAREOUT,Care Out,careout.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/cautions/Extended.ini
2023,NIU_HAE,Hae (NIU),line1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2023,NIU_HAE,Hae (NIU),line2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/line/Extended.ini
2023,NIU_HAE,Hae (NIU),line1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2023,NIU_HAE,Hae (NIU),line2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/line/Extended.ini
2024,TODIP,To Dip,to_dip1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2024,TODIP,To Dip,to_dip2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2024,TODIP,To Dip,to_dip1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
2024,TODIP,To Dip,to_dip2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
2025,NIU_JATKUU,And (NIU),and1.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and2.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and3.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and4.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2025,NIU_JATKUU,And (NIU),and4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2026,FLAT_SCALE,Flat,flat_scale1.ogg,3,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2026,FLAT_SCALE,Flat,flat_scale2.ogg,3,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2026,FLAT_SCALE,Flat,flat_scale3.ogg,3,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2026,FLAT_SCALE,Flat,flat_scale1.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2026,FLAT_SCALE,Flat,flat_scale2.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2026,FLAT_SCALE,Flat,flat_scale3.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute1.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute2.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute3.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2027,TIGHTENSTOACUTE,Tightens Acute,tightens_acute3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute1.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute2.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute3.ogg,3,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute1.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute2.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2028,TOACUTE,_Acute,_acute3.ogg,3,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2029,CONTINUESOVERCREST,Continues Over Crest,continuesovercrest.ogg,1,pacenotes/Rbr.ini/packages/Extended.ini/obstacles/Extended.ini
2029,CONTINUESOVERCREST,Continues Over Crest,continuesovercrest.ogg,1,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/obstacles/Extended.ini
2030,IMMEDIATE,Immediate,immediate1.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate2.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate3.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate4.ogg,4,pacenotes/Rbr.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2030,IMMEDIATE,Immediate,immediate4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/links/Extended.ini
2031,NIPS,Nips,nips1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2031,NIPS,Nips,nips2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2031,NIPS,Nips,nips1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2031,NIPS,Nips,nips2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2032,OPENSLITTLE,Opens A Bit,opens_abit1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2032,OPENSLITTLE,Opens A Bit,opens_abit2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2032,OPENSLITTLE,Opens A Bit,opens_abit1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2032,OPENSLITTLE,Opens A Bit,opens_abit2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2033,OPENSLONG,Opens Long,opens_long1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2033,OPENSLONG,Opens Long,opens_long2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2033,OPENSLONG,Opens Long,opens_long1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2033,OPENSLONG,Opens Long,opens_long2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2034,OPENSVERYLONG,Opens Very Long,opens_verylong1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2034,OPENSVERYLONG,Opens Very Long,opens_verylong2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2034,OPENSVERYLONG,Opens Very Long,opens_verylong1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2034,OPENSVERYLONG,Opens Very Long,opens_verylong2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2035,OPENSEARLY,Opens Early,opens_early1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2035,OPENSEARLY,Opens Early,opens_early2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2035,OPENSEARLY,Opens Early,opens_early1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2035,OPENSEARLY,Opens Early,opens_early2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2036,OPENSATJUNCTION,Opens At Junction,opens_at_junction1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2036,OPENSATJUNCTION,Opens At Junction,opens_at_junction2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2036,OPENSATJUNCTION,Opens At Junction,opens_at_junction1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2036,OPENSATJUNCTION,Opens At Junction,opens_at_junction2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2037,OPENSOVERCREST,Opens Over Crest,opens_overcrest1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2037,OPENSOVERCREST,Opens Over Crest,opens_overcrest2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2037,OPENSOVERCREST,Opens Over Crest,opens_overcrest1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2037,OPENSOVERCREST,Opens Over Crest,opens_overcrest2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2038,SCALEPLUS,Scale Plus,scale_plus1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2038,SCALEPLUS,Scale Plus,scale_plus2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2038,SCALEPLUS,Scale Plus,scale_plus1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
2038,SCALEPLUS,Scale Plus,scale_plus2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
2039,SCALEMINUS,Scale Minus,scale_minus1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2039,SCALEMINUS,Scale Minus,scale_minus2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/additional/Extended.ini
2039,SCALEMINUS,Scale Minus,scale_minus1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
2039,SCALEMINUS,Scale Minus,scale_minus2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/additional/Extended.ini
2040,ACUTE_LEFT,Acute Left,acute_left1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2040,ACUTE_LEFT,Acute Left,acute_left4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2041,ACUTE_RIGHT,Acute Right,acute_right4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2042,TIGHTENSEARLY,Tightens Early,tightens_early1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2042,TIGHTENSEARLY,Tightens Early,tightens_early2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2042,TIGHTENSEARLY,Tightens Early,tightens_early1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2042,TIGHTENSEARLY,Tightens Early,tightens_early2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2043,TIGHTENSLITTLE,Tightens A Bit,tightens_abit1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2043,TIGHTENSLITTLE,Tightens A Bit,tightens_abit2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2043,TIGHTENSLITTLE,Tightens A Bit,tightens_abit1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2043,TIGHTENSLITTLE,Tightens A Bit,tightens_abit2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2044,TIGHTENSLONG,Tightens Long,tightens_long1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2044,TIGHTENSLONG,Tightens Long,tightens_long2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2044,TIGHTENSLONG,Tightens Long,tightens_long1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2044,TIGHTENSLONG,Tightens Long,tightens_long2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2045,TIGHTENSVERYLONG,Tightens Very Long,tightens_verylong1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2045,TIGHTENSVERYLONG,Tightens Very Long,tightens_verylong2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2045,TIGHTENSVERYLONG,Tightens Very Long,tightens_verylong1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2045,TIGHTENSVERYLONG,Tightens Very Long,tightens_verylong2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2046,TIGHTENSATJUNCTION,Tightens At Junction,tightens_at_junction1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2046,TIGHTENSATJUNCTION,Tightens At Junction,tightens_at_junction2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2046,TIGHTENSATJUNCTION,Tightens At Junction,tightens_at_junction1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2046,TIGHTENSATJUNCTION,Tightens At Junction,tightens_at_junction2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2047,TIGHTENSOVERCREST,Tightens Over Crest,tightens_overcrest1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2047,TIGHTENSOVERCREST,Tightens Over Crest,tightens_overcrest2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/adjectives/Extended.ini
2047,TIGHTENSOVERCREST,Tightens Over Crest,tightens_overcrest1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2047,TIGHTENSOVERCREST,Tightens Over Crest,tightens_overcrest2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/adjectives/Extended.ini
2048,WALK,Walk,walk1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
2048,WALK,Walk,walk2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
2048,WALK,Walk,walk1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
2048,WALK,Walk,walk2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
2049,NEAT,Neat,neat1.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
2049,NEAT,Neat,neat2.ogg,2,pacenotes/Rbr.ini/packages/Extended.ini/driving/Extended.ini
2049,NEAT,Neat,neat1.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
2049,NEAT,Neat,neat2.ogg,2,pacenotes/Rbr-Enhanced.ini/packages/Extended.ini/driving/Extended.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2050,FLATRIGHTMINUS,6 Right+,six_right_plus4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2051,QUICKRIGHT,5 Right+,five_right_plus4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2052,EMRIGHT,4 Right+,four_right_plus4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus1.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus2.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus3.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus4.ogg,4,pacenotes/Rbr.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus1.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus2.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus3.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
2053,PLUSRIGHT,3 Right+,three_right_plus4.ogg,4,pacenotes/Rbr-Enhanced.ini/packages/Descriptive.ini/corners/Descriptive.ini
